MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
IPAUMIRIM,9604,3718,2020,1
IPU,14901,7207,2020,1
IPUEIRAS,11689,7331,2020,1
IRACEMA,5507,3901,2020,1
IRAUCUBA,5233,3347,2020,1
ITAICABA,3020,1822,2020,1
ITAITINGA,13164,5937,2020,1
ITAPAJE,16588,10397,2020,1
ITAPIPOCA,39963,23188,2020,1
ITAPIUNA,4001,2493,2020,1
ITAREMA,9758,5219,2020,1
ITATIRA,4912,2898,2020,1
JAGUARETAMA,5810,3828,2020,1
JAGUARIBARA,4589,2635,2020,1
JAGUARIBE,14553,8592,2020,1
JAGUARUANA,12107,7627,2020,1
JARDIM,9034,5128,2020,1
JATI,2642,1012,2020,1
JIJOCA DE JERICOACOARA,9536,4797,2020,1
JUAZEIRO DO NORTE,125687,57746,2020,1
JUCAS,7069,4656,2020,1
LAVRAS DA MANGABEIRA,7136,4382,2020,1
LIMOEIRO DO NORTE,32694,14292,2020,1
MADALENA,4625,2951,2020,1
MARACANAU,76434,28388,2020,1
MARANGUAPE,28344,12417,2020,1
MARCO,8025,4585,2020,1
MARTINOPOLE,2422,1520,2020,1
MASSAPE,10119,6326,2020,1
MAURITI,12746,7304,2020,1
MERUOCA,4329,2738,2020,1
MILAGRES,7025,3296,2020,1
MILHA,5354,3808,2020,1
MIRAIMA,2419,1686,2020,1
MISSAO VELHA,12031,6538,2020,1
MOMBACA,12532,7609,2020,1
MONSENHOR TABOSA,5811,3969,2020,1
MORADA NOVA,25329,13268,2020,1
MORAUJO,2224,1453,2020,1
MORRINHOS,5497,2950,2020,1
MUCAMBO,4986,2907,2020,1
MULUNGU,2440,1570,2020,1
NOVA OLINDA,4456,2556,2020,1
NOVA RUSSAS,12533,7513,2020,1
NOVO ORIENTE,11816,7731,2020,1
OCARA,7220,3989,2020,1
OROS,6566,3944,2020,1
PACAJUS,25173,9169,2020,1
PACATUBA,17543,7630,2020,1
PACOTI,3254,2098,2020,1
PACUJA,2040,1224,2020,1
PALHANO,3908,2426,2020,1
PALMACIA,2174,1362,2020,1
PARACURU,9779,4231,2020,1
PARAIPABA,9303,4897,2020,1
PARAMBU,11024,7193,2020,1
PARAMOTI,2983,1991,2020,1
PEDRA BRANCA,14956,9502,2020,1
PENAFORTE,3767,2098,2020,1
PENTECOSTE,12600,7268,2020,1
PEREIRO,11290,8719,2020,1
PINDORETAMA,5735,2344,2020,1
PIQUET CARNEIRO,4207,2816,2020,1
PIRES FERREIRA,2427,1517,2020,1
PORANGA,3637,2372,2020,1
PORTEIRAS,4702,2191,2020,1
POTENGI,2419,1545,2020,1
POTIRETAMA,1888,1306,2020,1
QUITERIANOPOLIS,7194,4731,2020,1
QUIXADA,32590,16397,2020,1
QUIXELO,5551,4050,2020,1
QUIXERAMOBIM,26969,16024,2020,1
QUIXERE,9568,5038,2020,1
REDENCAO,7999,4235,2020,1
RERIUTABA,6064,3530,2020,1
RUSSAS,37759,19653,2020,1
SABOEIRO,3809,2610,2020,1
SALITRE,2812,1550,2020,1
SANTA QUITERIA,14247,8513,2020,1
SANTANA DO ACARAU,7435,4374,2020,1
SANTANA DO CARIRI,3707,2144,2020,1
SAO BENEDITO,18487,8187,2020,1
SAO GONCALO DO AMARANTE,15738,6541,2020,1
SAO JOAO DO JAGUARIBE,3509,1965,2020,1
SAO LUIS DO CURU,3052,1664,2020,1
SENADOR POMPEU,8895,5737,2020,1
SENADOR SA,1655,1032,2020,1
SOBRAL,97822,46709,2020,1
SOLONOPOLE,6349,4464,2020,1
TABULEIRO DO NORTE,19110,9075,2020,1
TAMBORIL,8300,5204,2020,1
TARRAFAS,2149,1434,2020,1
TAUA,24918,15080,2020,1
TEJUCUOCA,3775,2516,2020,1
TIANGUA,38598,15464,2020,1
TRAIRI,11942,6587,2020,1
TURURU,3923,2374,2020,1
UBAJARA,12132,5987,2020,1
UMARI,1230,673,2020,1
UMIRIM,3545,1954,2020,1
URUBURETAMA,5161,3586,2020,1
URUOCA,3488,2182,2020,1
VARJOTA,7895,4328,2020,1
VARZEA ALEGRE,15848,9931,2020,1
VICOSA DO CEARA,17678,9733,2020,1
BRASILIA,1890404,199754,2020,1
AFONSO CLAUDIO,20071,6854,2020,1
AGUA DOCE DO NORTE,5497,2520,2020,1
AGUIA BRANCA,5538,2418,2020,1
ALEGRE,14111,3896,2020,1
ALFREDO CHAVES,10300,2362,2020,1
ALTO RIO NOVO,3464,1187,2020,1
ANCHIETA,12593,2375,2020,1
APIACA,4784,1134,2020,1
ARACRUZ,44875,8501,2020,1
ATILIO VIVACQUA,5445,1986,2020,1
BAIXO GUANDU,18131,5495,2020,1
BARRA DE SAO FRANCISCO,23779,8029,2020,1
BOA ESPERANCA,6384,2794,2020,1
BOM JESUS DO NORTE,13164,3153,2020,1
BREJETUBA,6662,2378,2020,1
CACHOEIRO DE ITAPEMIRIM,117421,26063,2020,1
CARIACICA,167125,36700,2020,1
CASTELO,26903,6204,2020,1
COLATINA,65763,15624,2020,1
CONCEICAO DA BARRA,7517,1832,2020,1
CONCEICAO DO CASTELO,7795,1920,2020,1
DIVINO DE SAO LOURENCO,2369,841,2020,1
DOMINGOS MARTINS,25774,8277,2020,1
DORES DO RIO PRETO,3896,978,2020,1
ECOPORANGA,9299,3973,2020,1
FUNDAO,7894,1529,2020,1
GOVERNADOR LINDENBERG,6577,2736,2020,1
GUACUI,18780,4295,2020,1
GUARAPARI,73965,14049,2020,1
IBATIBA,16023,5700,2020,1
IBIRACU,5971,1061,2020,1
IBITIRAMA,4753,1693,2020,1
ICONHA,12685,2978,2020,1
IRUPI,7432,2598,2020,1
ITAGUACU,7751,2913,2020,1
ITAPEMIRIM,16283,4748,2020,1
ITARANA,7397,2490,2020,1
IUNA,15601,5189,2020,1
JAGUARE,14445,5284,2020,1
JERONIMO MONTEIRO,5816,1888,2020,1
JOAO NEIVA,7979,1400,2020,1
LARANJA DA TERRA,7827,3781,2020,1
LINHARES,78604,17756,2020,1
MANTENOPOLIS,5903,1814,2020,1
MARATAIZES,22113,5162,2020,1
MARECHAL FLORIANO,12443,3372,2020,1
MARILANDIA,7942,3164,2020,1
MIMOSO DO SUL,13403,4252,2020,1
MONTANHA,7196,2221,2020,1
MUCURICI,2028,624,2020,1
MUNIZ FREIRE,9637,3548,2020,1
MUQUI,7327,2182,2020,1
NOVA VENECIA,26270,8953,2020,1
PANCAS,8521,3554,2020,1
PEDRO CANARIO,10263,2301,2020,1
PINHEIROS,8777,2914,2020,1
PIUMA,11108,2228,2020,1
PONTO BELO,2385,778,2020,1
PRESIDENTE KENNEDY,7994,2626,2020,1
RIO BANANAL,13965,5339,2020,1
RIO NOVO DO SUL,7061,2433,2020,1
SANTA LEOPOLDINA,7166,2854,2020,1
SANTA MARIA DE JETIBA,35373,10778,2020,1
SANTA TERESA,16209,4845,2020,1
SAO DOMINGOS DO NORTE,5240,1824,2020,1
SAO GABRIEL DA PALHA,21680,7501,2020,1
SAO JOSE DO CALCADO,5415,1468,2020,1
SAO MATEUS,52742,13377,2020,1
SAO ROQUE DO CANAA,6833,2881,2020,1
SERRA,213670,32824,2020,1
SOORETAMA,9499,3161,2020,1
VARGEM ALTA,11887,3223,2020,1
VENDA NOVA DO IMIGRANTE,18419,3687,2020,1
VIANA,33117,6490,2020,1
VILA PAVAO,5520,2689,2020,1
VILA VALERIO,9812,4634,2020,1
VILA VELHA,232705,38627,2020,1
VITORIA,202389,23186,2020,1
ABADIA DE GOIAS,4744,1093,2020,1
ABADIANIA,5956,1204,2020,1
ACREUNA,12052,2353,2020,1
ADELANDIA,1343,341,2020,1
AGUA FRIA DE GOIAS,1209,240,2020,1
AGUA LIMPA,848,168,2020,1
AGUAS LINDAS DE GOIAS,34145,5773,2020,1
ALEXANIA,13220,2314,2020,1
ALOANDIA,1143,358,2020,1
ALTO HORIZONTE,2642,597,2020,1
ALTO PARAISO DE GOIAS,2723,582,2020,1
ALVORADA DO NORTE,4075,903,2020,1
AMARALINA,724,258,2020,1
AMERICANO DO BRASIL,3015,820,2020,1
AMORINOPOLIS,1618,526,2020,1
ANAPOLIS,278105,54675,2020,1
ANHANGUERA,557,120,2020,1
ANICUNS,12070,2492,2020,1
APARECIDA DE GOIANIA,303705,85193,2020,1
APARECIDA DO RIO DOCE,1364,256,2020,1
APORE,1953,309,2020,1
ARACU,2105,520,2020,1
ARAGARCAS,15982,3883,2020,1
ARAGOIANIA,4616,1339,2020,1
ARAGUAPAZ,3574,1070,2020,1
ARENOPOLIS,1192,332,2020,1
ARUANA,2821,849,2020,1
AURILANDIA,1527,414,2020,1
AVELINOPOLIS,1301,310,2020,1
BALIZA,448,108,2020,1
BARRO ALTO,5032,778,2020,1
BELA VISTA DE GOIAS,18400,5181,2020,1
BOM JARDIM DE GOIAS,4154,1194,2020,1
BOM JESUS,15125,2342,2020,1
BONFINOPOLIS,3295,905,2020,1
BONOPOLIS,903,400,2020,1
BRAZABRANTES,1488,335,2020,1
BRITANIA,2858,669,2020,1
BURITI ALEGRE,6003,898,2020,1
BURITI DE GOIAS,1793,592,2020,1
BURITINOPOLIS,1010,296,2020,1
CABECEIRAS,2944,542,2020,1
CACHOEIRA ALTA,5377,1017,2020,1
CACHOEIRA DE GOIAS,585,134,2020,1
CACHOEIRA DOURADA,4043,680,2020,1
CACU,8075,1385,2020,1
CAIAPONIA,8477,1683,2020,1
CALDAS NOVAS,66007,18776,2020,1
CALDAZINHA,1990,777,2020,1
CAMPESTRE DE GOIAS,1642,487,2020,1
CAMPINACU,1383,472,2020,1
CAMPINORTE,6299,1612,2020,1
CAMPO ALEGRE DE GOIAS,3236,515,2020,1
CAMPO LIMPO DE GOIAS,2868,590,2020,1
CAMPOS BELOS,11061,3338,2020,1
CAMPOS VERDES,1699,606,2020,1
CARMO DO RIO VERDE,5132,1485,2020,1
CASTELANDIA,1476,327,2020,1
CATALAO,83362,16881,2020,1
CATURAI,2479,525,2020,1
CAVALCANTE,1771,569,2020,1
CERES,20305,5816,2020,1
CEZARINA,4473,1011,2020,1
CHAPADAO DO CEU,7026,938,2020,1
CIDADE OCIDENTAL,11914,2636,2020,1
COCALZINHO DE GOIAS,5612,978,2020,1
COLINAS DO SUL,836,196,2020,1
CORREGO DO OURO,1203,376,2020,1
CORUMBA DE GOIAS,4277,1061,2020,1
CORUMBAIBA,4653,1044,2020,1
CRISTALINA,31193,4267,2020,1
CRISTIANOPOLIS,1944,431,2020,1
CRIXAS,8849,2336,2020,1
CROMINIA,2150,542,2020,1
CUMARI,1599,418,2020,1
DAMIANOPOLIS,1061,288,2020,1
DAMOLANDIA,1717,440,2020,1
DAVINOPOLIS,916,178,2020,1
DIORAMA,1049,399,2020,1
DIVINOPOLIS DE GOIAS,880,207,2020,1
DOVERLANDIA,4638,1585,2020,1
EDEALINA,2075,501,2020,1
EDEIA,7447,1471,2020,1
ESTRELA DO NORTE,1664,645,2020,1
FAINA,2455,717,2020,1
FAZENDA NOVA,3192,1381,2020,1
FIRMINOPOLIS,5741,1344,2020,1
FLORES DE GOIAS,1414,481,2020,1
FORMOSA,73717,12893,2020,1
FORMOSO,2601,1006,2020,1
GAMELEIRA DE GOIAS,1122,258,2020,1
GOIANAPOLIS,6373,1361,2020,1
GOIANDIRA,2822,511,2020,1
GOIANESIA,45141,9802,2020,1
GOIANIA,1207655,242785,2020,1
GOIANIRA,22450,5652,2020,1
GOIAS,12933,3404,2020,1
GOIATUBA,26510,5135,2020,1
GOUVELANDIA,1793,369,2020,1
GUAPO,7560,1734,2020,1
GUARAITA,1076,328,2020,1
GUARANI DE GOIAS,1092,376,2020,1
GUARINOS,554,163,2020,1
HEITORAI,1738,550,2020,1
HIDROLANDIA,11491,2774,2020,1
HIDROLINA,1559,460,2020,1
IACIARA,3741,1006,2020,1
INACIOLANDIA,2347,586,2020,1
INDIARA,7263,1346,2020,1
INHUMAS,38642,6942,2020,1
IPAMERI,14318,2428,2020,1
IPIRANGA DE GOIAS,1303,473,2020,1
IPORA,28305,8011,2020,1
ISRAELANDIA,1126,360,2020,1
ITABERAI,28469,6291,2020,1
ITAGUARI,2975,612,2020,1
ITAGUARU,3420,897,2020,1
ITAJA,2843,473,2020,1
ITAPACI,10982,3028,2020,1
ITAPIRAPUA,4080,1378,2020,1
ITAPURANGA,20560,6021,2020,1
ITARUMA,2568,517,2020,1
ITAUCU,4014,652,2020,1
ITUMBIARA,86225,16423,2020,1
IVOLANDIA,734,223,2020,1
JANDAIA,3267,792,2020,1
JARAGUA,25786,5447,2020,1
JATAI,78098,16612,2020,1
JAUPACI,1388,503,2020,1
JESUPOLIS,755,160,2020,1
JOVIANIA,4737,928,2020,1
JUSSARA,16048,4769,2020,1
LAGOA SANTA,559,97,2020,1
LEOPOLDO DE BULHOES,3604,880,2020,1
LUZIANIA,66748,13648,2020,1
MAIRIPOTABA,1251,313,2020,1
MAMBAI,2550,701,2020,1
MARA ROSA,5320,1588,2020,1
MARZAGAO,1183,255,2020,1
MATRINCHA,1897,714,2020,1
MAURILANDIA,6266,1194,2020,1
MIMOSO DE GOIAS,358,90,2020,1
MINACU,19798,6835,2020,1
MINEIROS,44760,10844,2020,1
MOIPORA,658,158,2020,1
MONTE ALEGRE DE GOIAS,1259,430,2020,1
MONTES CLAROS DE GOIAS,4275,1432,2020,1
MONTIVIDIU,7097,1196,2020,1
MONTIVIDIU DO NORTE,1294,510,2020,1
MORRINHOS,32855,6905,2020,1
MORRO AGUDO DE GOIAS,1396,499,2020,1
MOSSAMEDES,2319,587,2020,1
MOZARLANDIA,8546,2816,2020,1
MUNDO NOVO,2445,686,2020,1
MUTUNOPOLIS,1854,750,2020,1
NAZARIO,3446,631,2020,1
NEROPOLIS,17132,3852,2020,1
NIQUELANDIA,21344,3967,2020,1
NOVA AMERICA,1357,410,2020,1
NOVA AURORA,1251,361,2020,1
NOVA CRIXAS,5273,1577,2020,1
NOVA GLORIA,4422,1233,2020,1
NOVA IGUACU DE GOIAS,1099,341,2020,1
NOVA ROMA,731,232,2020,1
NOVA VENEZA,4090,914,2020,1
NOVO BRASIL,1928,682,2020,1
NOVO GAMA,14186,2693,2020,1
NOVO PLANALTO,1538,442,2020,1
ORIZONA,9975,2372,2020,1
OURO VERDE DE GOIAS,1864,359,2020,1
OUVIDOR,3227,540,2020,1
PADRE BERNARDO,7605,1145,2020,1
PALESTINA DE GOIAS,1259,459,2020,1
PALMEIRAS DE GOIAS,16588,3799,2020,1
PALMELO,1087,268,2020,1
PALMINOPOLIS,2363,730,2020,1
PANAMA,1120,209,2020,1
PARANAIGUARA,4785,659,2020,1
PARAUNA,7293,1875,2020,1
PEROLANDIA,1196,175,2020,1
PETROLINA DE GOIAS,4362,966,2020,1
PILAR DE GOIAS,843,209,2020,1
PIRACANJUBA,17118,4046,2020,1
PIRANHAS,7279,2039,2020,1
PIRENOPOLIS,13277,3732,2020,1
PIRES DO RIO,22138,4473,2020,1
PLANALTINA,23438,4175,2020,1
PONTALINA,11792,2861,2020,1
PORANGATU,33817,9657,2020,1
PORTEIRAO,1764,244,2020,1
PORTELANDIA,1460,316,2020,1
POSSE,18160,3767,2020,1
PROFESSOR JAMIL,1204,275,2020,1
QUIRINOPOLIS,35940,7405,2020,1
RIALMA,8509,1938,2020,1
RIANAPOLIS,2758,758,2020,1
RIO QUENTE,2105,424,2020,1
RIO VERDE,146937,33081,2020,1
RUBIATABA,13541,3554,2020,1
SANCLERLANDIA,5605,1524,2020,1
SANTA BARBARA DE GOIAS,2891,580,2020,1
SANTA CRUZ DE GOIAS,835,167,2020,1
SANTA FE DE GOIAS,2442,835,2020,1
SANTA HELENA DE GOIAS,26411,4393,2020,1
SANTA ISABEL,1340,488,2020,1
SANTA RITA DO ARAGUAIA,4624,1487,2020,1
SANTA RITA DO NOVO DESTINO,602,131,2020,1
SANTA ROSA DE GOIAS,1604,392,2020,1
SANTA TEREZA DE GOIAS,1819,490,2020,1
SANTA TEREZINHA DE GOIAS,4682,1717,2020,1
SANTO ANTONIO DA BARRA,1430,378,2020,1
SANTO ANTONIO DE GOIAS,3034,568,2020,1
SANTO ANTONIO DO DESCOBERTO,11893,2861,2020,1
SAO DOMINGOS,2394,839,2020,1
SAO FRANCISCO DE GOIAS,2511,645,2020,1
SAO JOAO D'ALIANCA,3119,529,2020,1
SAO JOAO DA PARAUNA,1065,329,2020,1
SAO LUIS DE MONTES BELOS,24207,5924,2020,1
SAO LUIZ DO NORTE,1983,521,2020,1
SAO MIGUEL DO ARAGUAIA,13923,3326,2020,1
SAO MIGUEL DO PASSA QUATRO,1720,496,2020,1
SAO PATRICIO,942,275,2020,1
SAO SIMAO,9530,1862,2020,1
SENADOR CANEDO,57205,16598,2020,1
SERRANOPOLIS,3232,534,2020,1
SILVANIA,12741,2797,2020,1
SIMOLANDIA,2702,619,2020,1
SITIO D'ABADIA,554,151,2020,1
TAQUARAL DE GOIAS,1802,367,2020,1
TERESINA DE GOIAS,596,141,2020,1
TEREZOPOLIS DE GOIAS,2858,583,2020,1
TRES RANCHOS,1532,287,2020,1
TRINDADE,65280,17901,2020,1
TROMBAS,1514,670,2020,1
TURVANIA,2612,656,2020,1
TURVELANDIA,1818,239,2020,1
UIRAPURU,991,301,2020,1
URUACU,28842,7078,2020,1
URUANA,9067,2281,2020,1
URUTAI,1565,342,2020,1
VALPARAISO DE GOIAS,37213,6031,2020,1
VARJAO,2130,675,2020,1
VIANOPOLIS,10073,1694,2020,1
VICENTINOPOLIS,5230,1100,2020,1
VILA BOA,810,204,2020,1
VILA PROPICIO,984,198,2020,1
ACAILANDIA,43428,18684,2020,1
AFONSO CUNHA,676,496,2020,1
AGUA DOCE DO MARANHAO,663,482,2020,1
ALCANTARA,2073,1256,2020,1
ALDEIAS ALTAS,3000,2152,2020,1
ALTAMIRA DO MARANHAO,1375,903,2020,1
ALTO ALEGRE DO MARANHAO,4298,2720,2020,1
ALTO ALEGRE DO PINDARE,3518,2678,2020,1
ALTO PARNAIBA,2306,1317,2020,1
AMAPA DO MARANHAO,795,521,2020,1
AMARANTE DO MARANHAO,8024,6000,2020,1
ANAJATUBA,3711,2465,2020,1
ANAPURUS,2176,1096,2020,1
APICUM-ACU,1082,576,2020,1
ARAGUANA,1403,929,2020,1
ARAIOSES,1824,1417,2020,1
ARAME,5579,4074,2020,1
ARARI,6782,3994,2020,1
AXIXA,2249,1644,2020,1
BACABAL,41657,23226,2020,1
BACABEIRA,3171,1220,2020,1
BACURI,1089,606,2020,1
BACURITUBA,760,621,2020,1
BALSAS,58011,26069,2020,1
BARAO DE GRAJAU,2934,1899,2020,1
BARRA DO CORDA,31174,20731,2020,1
BARREIRINHAS,8292,5323,2020,1
BELA VISTA DO MARANHAO,2519,1550,2020,1
BELAGUA,437,257,2020,1
BENEDITO LEITE,243,147,2020,1
BEQUIMAO,3116,1981,2020,1
BERNARDO DO MEARIM,1565,1094,2020,1
BOA VISTA DO GURUPI,553,318,2020,1
BOM JARDIM,6740,4925,2020,1
BOM JESUS DAS SELVAS,4830,3474,2020,1
BOM LUGAR,2276,1619,2020,1
BREJO,3672,2096,2020,1
BREJO DE AREIA,1385,1135,2020,1
BURITI,3663,2790,2020,1
BURITI BRAVO,3234,2474,2020,1
BURITICUPU,17033,11810,2020,1
BURITIRANA,2488,1813,2020,1
CACHOEIRA GRANDE,714,501,2020,1
CAJAPIO,1139,865,2020,1
CAJARI,1596,1196,2020,1
CAMPESTRE DO MARANHAO,3043,1694,2020,1
CANDIDO MENDES,1207,932,2020,1
CANTANHEDE,2135,1285,2020,1
CAPINZAL DO NORTE,2584,1788,2020,1
CAROLINA,7058,3474,2020,1
CARUTAPERA,2286,1560,2020,1
CAXIAS,56251,34679,2020,1
CEDRAL,1058,704,2020,1
CENTRAL DO MARANHAO,633,417,2020,1
CENTRO DO GUILHERME,1082,788,2020,1
CENTRO NOVO DO MARANHAO,1859,1291,2020,1
CHAPADINHA,22504,13363,2020,1
CIDELANDIA,3370,2021,2020,1
CODO,35704,25048,2020,1
COELHO NETO,11088,8212,2020,1
COLINAS,9413,6680,2020,1
CONCEICAO DO LAGO-ACU,1240,846,2020,1
COROATA,11021,7234,2020,1
CURURUPU,3107,2066,2020,1
DAVINOPOLIS,2900,1618,2020,1
DOM PEDRO,9100,5170,2020,1
DUQUE BACELAR,935,715,2020,1
ESPERANTINOPOLIS,5471,4326,2020,1
ESTREITO,10925,5689,2020,1
FEIRA NOVA DO MARANHAO,1346,887,2020,1
FERNANDO FALCAO,1024,746,2020,1
FORMOSA DA SERRA NEGRA,3995,2762,2020,1
FORTALEZA DOS NOGUEIRAS,4254,2564,2020,1
FORTUNA,2988,2090,2020,1
GODOFREDO VIANA,964,680,2020,1
GONCALVES DIAS,2978,1831,2020,1
GOVERNADOR ARCHER,1768,1196,2020,1
GOVERNADOR EDISON LOBAO,3463,1750,2020,1
GOVERNADOR EUGENIO BARROS,2515,1530,2020,1
GOVERNADOR LUIZ ROCHA,1202,791,2020,1
GOVERNADOR NEWTON BELLO,1634,1241,2020,1
GOVERNADOR NUNES FREIRE,4113,2487,2020,1
GRACA ARANHA,1418,850,2020,1
GRAJAU,20858,12771,2020,1
GUIMARAES,1080,678,2020,1
HUMBERTO DE CAMPOS,1462,789,2020,1
ICATU,1712,1212,2020,1
IGARAPE DO MEIO,2375,1560,2020,1
IGARAPE GRANDE,2859,2062,2020,1
IMPERATRIZ,159971,57663,2020,1
ITAIPAVA DO GRAJAU,1166,842,2020,1
ITAPECURU MIRIM,14351,7891,2020,1
ITINGA DO MARANHAO,8173,4377,2020,1
JATOBA,885,557,2020,1
JENIPAPO DOS VIEIRAS,1725,1272,2020,1
JOAO LISBOA,6522,3519,2020,1
JOSELANDIA,3604,2650,2020,1
JUNCO DO MARANHAO,804,531,2020,1
LAGO DA PEDRA,16651,12291,2020,1
LAGO DO JUNCO,1680,1267,2020,1
LAGO DOS RODRIGUES,3104,2375,2020,1
LAGO VERDE,2586,1760,2020,1
LAGOA DO MATO,1824,1534,2020,1
LAGOA GRANDE DO MARANHAO,1491,1229,2020,1
LAJEADO NOVO,1375,818,2020,1
LIMA CAMPOS,3637,2378,2020,1
LORETO,1778,1105,2020,1
LUIS DOMINGUES,698,513,2020,1
MAGALHAES DE ALMEIDA,1113,795,2020,1
MARACACUME,4281,2767,2020,1
MARAJA DO SENA,737,666,2020,1
MARANHAOZINHO,1460,913,2020,1
MATA ROMA,2589,1469,2020,1
MATINHA,3880,2677,2020,1
MATOES,2760,2025,2020,1
MATOES DO NORTE,697,383,2020,1
MILAGRES DO MARANHAO,348,203,2020,1
MIRADOR,2210,1497,2020,1
MIRANDA DO NORTE,3678,1698,2020,1
MIRINZAL,2373,1467,2020,1
MONCAO,2805,2022,2020,1
MONTES ALTOS,1918,1198,2020,1
MORROS,2278,1578,2020,1
NINA RODRIGUES,1029,722,2020,1
NOVA COLINAS,965,592,2020,1
NOVA IORQUE,575,320,2020,1
NOVA OLINDA DO MARANHAO,2603,1646,2020,1
OLHO D'AGUA DAS CUNHAS,5765,3591,2020,1
OLINDA NOVA DO MARANHAO,1738,1200,2020,1
PACO DO LUMIAR,28089,10203,2020,1
PALMEIRANDIA,2449,1788,2020,1
PARAIBANO,5681,4028,2020,1
PARNARAMA,2377,1651,2020,1
PASSAGEM FRANCA,3390,2627,2020,1
PASTOS BONS,4377,2540,2020,1
PAULINO NEVES,656,323,2020,1
PAULO RAMOS,5019,3912,2020,1
PEDREIRAS,19347,11393,2020,1
PEDRO DO ROSARIO,2224,1802,2020,1
PENALVA,3322,2479,2020,1
PERI MIRIM,1939,1337,2020,1
PERITORO,4097,2641,2020,1
PINDARE MIRIM,6644,4148,2020,1
PINHEIRO,25822,14770,2020,1
PIO XII,5725,3645,2020,1
PIRAPEMAS,1589,1145,2020,1
POCAO DE PEDRAS,5145,4074,2020,1
PORTO FRANCO,6753,3193,2020,1
PORTO RICO DO MARANHAO,621,439,2020,1
PRESIDENTE DUTRA,19241,10367,2020,1
PRESIDENTE JUSCELINO,1069,695,2020,1
PRESIDENTE MEDICI,879,593,2020,1
PRESIDENTE SARNEY,1886,1397,2020,1
PRESIDENTE VARGAS,1451,954,2020,1
PRIMEIRA CRUZ,218,97,2020,1
RAPOSA,5467,2633,2020,1
RIACHAO,4799,2921,2020,1
RIBAMAR FIQUENE,1434,777,2020,1
ROSARIO,7718,3770,2020,1
SAMBAIBA,748,457,2020,1
SANTA FILOMENA DO MARANHAO,1093,679,2020,1
SANTA HELENA,5234,2895,2020,1
SANTA INES,34658,17531,2020,1
SANTA LUZIA,13563,8572,2020,1
SANTA LUZIA DO PARUA,5647,3636,2020,1
SANTA QUITERIA DO MARANHAO,2956,1809,2020,1
SANTA RITA,8265,5046,2020,1
SANTANA DO MARANHAO,582,347,2020,1
SANTO AMARO DO MARANHAO,434,162,2020,1
SANTO ANTONIO DOS LOPES,3817,2504,2020,1
SAO BENEDITO DO RIO PRETO,1712,929,2020,1
SAO BENTO,7402,5012,2020,1
SAO BERNARDO,3527,2356,2020,1
SAO DOMINGOS DO AZEITAO,1180,608,2020,1
SAO DOMINGOS DO MARANHAO,9179,5389,2020,1
SAO FELIX DE BALSAS,349,177,2020,1
SAO FRANCISCO DO BREJAO,1876,1115,2020,1
SAO FRANCISCO DO MARANHAO,321,231,2020,1
SAO JOAO BATISTA,2708,2103,2020,1
SAO JOAO DO CARU,1448,1177,2020,1
SAO JOAO DO PARAISO,2204,1296,2020,1
SAO JOAO DO SOTER,1573,1122,2020,1
SAO JOAO DOS PATOS,10592,7165,2020,1
SAO JOSE DE RIBAMAR,42787,16839,2020,1
SAO JOSE DOS BASILIOS,1310,941,2020,1
SAO LUIS,419790,110646,2020,1
SAO LUIS GONZAGA DO MARANHAO,3555,2599,2020,1
SAO MATEUS DO MARANHAO,9661,5767,2020,1
SAO PEDRO DA AGUA BRANCA,2295,1399,2020,1
SAO PEDRO DOS CRENTES,1017,608,2020,1
SAO RAIMUNDO DAS MANGABEIRAS,4987,2555,2020,1
SAO RAIMUNDO DO DOCA BEZERRA,798,628,2020,1
SAO ROBERTO,1055,896,2020,1
SAO VICENTE FERRER,2428,1780,2020,1
SATUBINHA,1059,750,2020,1
SENADOR ALEXANDRE COSTA,1505,1065,2020,1
SENADOR LA ROCQUE,5248,3762,2020,1
SERRANO DO MARANHAO,392,246,2020,1
SITIO NOVO,3770,2465,2020,1
SUCUPIRA DO NORTE,1466,1056,2020,1
SUCUPIRA DO RIACHAO,943,698,2020,1
TASSO FRAGOSO,1894,1053,2020,1
TIMBIRAS,3576,2490,2020,1
TIMON,48137,29969,2020,1
TRIZIDELA DO VALE,8217,5293,2020,1
TUFILANDIA,863,588,2020,1
TUNTUM,7535,4536,2020,1
TURIACU,3165,2319,2020,1
TURILANDIA,1942,1214,2020,1
TUTOIA,4427,2574,2020,1
URBANO SANTOS,3420,2151,2020,1
VARGEM GRANDE,7162,4833,2020,1
VIANA,11373,8043,2020,1
VILA NOVA DOS MARTIRIOS,2076,1199,2020,1
VITORIA DO MEARIM,5273,2892,2020,1
VITORINO FREIRE,9261,6315,2020,1
ZE DOCA,14553,10389,2020,1
ABADIA DOS DOURADOS,4404,1060,2020,1
ABAETE,13018,2119,2020,1
ABRE CAMPO,6203,1854,2020,1
ACAIACA,1756,572,2020,1
ACUCENA,3455,1690,2020,1
AGUA BOA,3884,1984,2020,1
AGUA COMPRIDA,926,142,2020,1
AGUANIL,1753,291,2020,1
AGUAS FORMOSAS,5747,2298,2020,1
AGUAS VERMELHAS,2382,917,2020,1
AIMORES,10026,3981,2020,1
AIURUOCA,3313,935,2020,1
ALAGOA,1124,350,2020,1
ALBERTINA,1777,387,2020,1
ALEM PARAIBA,26578,5010,2020,1
