MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
ALPERCATA,2159,722,2022,1
ALPINOPOLIS,13517,2487,2022,1
ALTEROSA,9318,2698,2022,1
ALTO CAPARAO,3454,1130,2022,1
ALTO JEQUITIBA,5337,1753,2022,1
ALTO RIO DOCE,5489,2360,2022,1
ALVARENGA,2197,1100,2022,1
ALVINOPOLIS,6762,2323,2022,1
ALVORADA DE MINAS,1503,571,2022,1
AMPARO DA SERRA,2104,900,2022,1
ANDRADAS,30000,6446,2022,1
ANDRELANDIA,5594,928,2022,1
ANGELANDIA,3182,1374,2022,1
ANTONIO CARLOS,5357,1268,2022,1
ANTONIO DIAS,3494,1040,2022,1
ANTONIO PRADO DE MINAS,907,301,2022,1
ARACAI,735,125,2022,1
ARACITABA,733,233,2022,1
ARACUAI,14388,7235,2022,1
ARAGUARI,90639,21110,2022,1
ARANTINA,1368,323,2022,1
ARAPONGA,3945,2059,2022,1
ARAPORA,3816,711,2022,1
ARAPUA,1907,483,2022,1
ARAUJOS,5028,1134,2022,1
ARAXA,74540,12685,2022,1
ARCEBURGO,5401,1063,2022,1
ARCOS,31628,6788,2022,1
AREADO,8447,1274,2022,1
ARGIRITA,970,190,2022,1
ARICANDUVA,1559,838,2022,1
ARINOS,6882,1828,2022,1
ASTOLFO DUTRA,7417,2025,2022,1
ATALEIA,3397,1487,2022,1
AUGUSTO DE LIMA,1476,378,2022,1
BAEPENDI,11590,3395,2022,1
BALDIM,3592,779,2022,1
BAMBUI,15722,2484,2022,1
BANDEIRA,990,514,2022,1
BANDEIRA DO SUL,3312,464,2022,1
BARAO DE COCAIS,17322,3957,2022,1
BARAO D0 MONTE ALTO,1864,735,2022,1
BARBACENA,71957,13737,2022,1
BARRA LONGA,2233,886,2022,1
BARROSO,11441,2218,2022,1
BELA VISTA DE MINAS,4656,665,2022,1
BELMIRO BRAGA,1283,211,2022,1
BELO HORIZONTE,2389724,251829,2022,1
BELO ORIENTE,10817,2530,2022,1
BELO VALE,4956,1230,2022,1
BERILO,3908,2278,2022,1
BERIZAL,1635,754,2022,1
BERTOPOLIS,774,354,2022,1
BETIM,211167,34755,2022,1
BIAS FORTES,1204,376,2022,1
BICAS,8444,1196,2022,1
BIQUINHAS,1631,309,2022,1
BOA ESPERANCA,24514,4613,2022,1
BOCAINA DE MINAS,3468,1092,2022,1
BOCAIUVA,26618,8325,2022,1
BOM DESPACHO,34032,6385,2022,1
BOM JARDIM DE MINAS,4002,828,2022,1
BOM JESUS DA PENHA,3645,1227,2022,1
BOM JESUS DO AMPARO,2948,585,2022,1
BOM JESUS DO GALHO,5582,2577,2022,1
BOM REPOUSO,7993,2263,2022,1
BOM SUCESSO,8067,1457,2022,1
BONFIM,4562,1754,2022,1
BONFINOPOLIS DE MINAS,2846,780,2022,1
BONITO DE MINAS,1569,779,2022,1
BORDA DA MATA,10691,2211,2022,1
BOTELHOS,9744,1734,2022,1
BOTUMIRIM,1415,640,2022,1
BRAS PIRES,2356,954,2022,1
BRASILANDIA DE MINAS,7725,1934,2022,1
BRASILIA DE MINAS,13196,4779,2022,1
BRASOPOLIS,8131,1846,2022,1
BRAUNAS,1626,715,2022,1
BRUMADINHO,24460,4629,2022,1
BUENO BRANDAO,8395,2092,2022,1
BUENOPOLIS,4075,1111,2022,1
BUGRE,1409,492,2022,1
BURITIS,10480,2280,2022,1
BURITIZEIRO,10359,3831,2022,1
CABECEIRA GRANDE,1261,274,2022,1
CABO VERDE,6500,1060,2022,1
CACHOEIRA DA PRATA,1661,281,2022,1
CACHOEIRA DE MINAS,5312,1254,2022,1
CACHOEIRA DE PAJEU,1986,653,2022,1
CACHOEIRA DOURADA,1191,213,2022,1
CAETANOPOLIS,5533,1128,2022,1
CAETE,23933,5455,2022,1
CAIANA,2192,869,2022,1
CAJURI,1912,772,2022,1
CALDAS,8251,1279,2022,1
CAMACHO,1755,638,2022,1
CAMANDUCAIA,15399,3975,2022,1
CAMBUI,20927,4644,2022,1
CAMBUQUIRA,6814,1357,2022,1
CAMPANARIO,1028,345,2022,1
CAMPANHA,9458,2233,2022,1
CAMPESTRE,16377,4639,2022,1
CAMPINA VERDE,10182,2015,2022,1
CAMPO AZUL,855,387,2022,1
CAMPO BELO,34097,7002,2022,1
CAMPO DO MEIO,5590,1127,2022,1
CAMPO FLORIDO,4064,520,2022,1
CAMPOS ALTOS,8114,803,2022,1
CAMPOS GERAIS,13643,2797,2022,1
CANA VERDE,2949,890,2022,1
CANAA,2765,1462,2022,1
CANAPOLIS,5711,913,2022,1
CANDEIAS,9196,2446,2022,1
CANTAGALO,1669,704,2022,1
CAPARAO,2914,1162,2022,1
CAPELA NOVA,2486,1010,2022,1
CAPELINHA,25010,9729,2022,1
CAPETINGA,3618,409,2022,1
CAPIM BRANCO,5338,917,2022,1
CAPINOPOLIS,9229,1653,2022,1
CAPITAO ANDRADE,2459,1250,2022,1
CAPITAO ENEAS,4219,1639,2022,1
CAPITOLIO,7534,1640,2022,1
CAPUTIRA,5633,2054,2022,1
CARAI,4011,2137,2022,1
CARANAIBA,1162,339,2022,1
CARANDAI,15150,2611,2022,1
CARANGOLA,16300,4997,2022,1
CARATINGA,46828,13830,2022,1
CARBONITA,5347,2122,2022,1
CAREACU,3140,394,2022,1
CARLOS CHAGAS,6361,2657,2022,1
CARMESIA,2710,444,2022,1
CARMO DA CACHOEIRA,5075,771,2022,1
CARMO DA MATA,6281,1649,2022,1
CARMO DE MINAS,5092,1189,2022,1
CARMO DO CAJURU,14459,4420,2022,1
CARMO DO PARANAIBA,21785,4512,2022,1
CARMO DO RIO CLARO,12508,2216,2022,1
CARMOPOLIS DE MINAS,11844,3218,2022,1
CARNEIRINHO,5662,1234,2022,1
CARRANCAS,1909,311,2022,1
CARVALHOPOLIS,2036,576,2022,1
CARVALHOS,2332,680,2022,1
CASA GRANDE,1135,433,2022,1
CASCALHO RICO,1181,218,2022,1
CASSIA,11172,1519,2022,1
CATAGUASES,40411,12787,2022,1
CATAS ALTAS,2874,385,2022,1
CATAS ALTAS DA NORUEGA,1453,605,2022,1
CATUJI,1934,687,2022,1
CATUTI,2722,1550,2022,1
CAXAMBU,12260,2436,2022,1
CEDRO DO ABAETE,490,114,2022,1
CENTRAL DE MINAS,3521,1429,2022,1
CENTRALINA,3674,622,2022,1
CHACARA,1243,335,2022,1
CHALE,3849,1966,2022,1
CHAPADA DO NORTE,2360,1340,2022,1
CHAPADA GAUCHA,4128,1363,2022,1
CHIADOR,2408,293,2022,1
CIPOTANEA,3437,1922,2022,1
CLARAVAL,2349,432,2022,1
CLARO DOS POCOES,2265,886,2022,1
CLAUDIO,20130,4679,2022,1
COIMBRA,4151,1502,2022,1
COLUNA,3845,1950,2022,1
COMENDADOR GOMES,1267,315,2022,1
COMERCINHO,1961,1121,2022,1
CONCEICAO DA APARECIDA,6746,1715,2022,1
CONCEICAO DA BARRA DE MINAS,2006,673,2022,1
CONCEICAO DAS ALAGOAS,13584,2113,2022,1
CONCEICAO DAS PEDRAS,1706,506,2022,1
CONCEICAO DE IPANEMA,2107,1078,2022,1
CONCEICAO DO MATO DENTRO,8561,2543,2022,1
CONCEICAO DO PARA,3072,871,2022,1
CONCEICAO DO RIO VERDE,5643,956,2022,1
CONCEICAO DOS OUROS,5525,998,2022,1
CONEGO MARINHO,1520,839,2022,1
CONFINS,5748,820,2022,1
CONGONHAL,7146,1780,2022,1
CONGONHAS,31421,4225,2022,1
CONGONHAS DO NORTE,1666,629,2022,1
CONQUISTA,3554,341,2022,1
CONSELHEIRO LAFAIETE,80034,17388,2022,1
CONSELHEIRO PENA,9457,3680,2022,1
CONSOLACAO,607,159,2022,1
CONTAGEM,335871,52022,2022,1
COQUEIRAL,4855,1132,2022,1
CORACAO DE JESUS,8184,3203,2022,1
CORDISBURGO,3371,770,2022,1
CORDISLANDIA,1536,273,2022,1
CORINTO,12086,3263,2022,1
COROACI,3179,1475,2022,1
COROMANDEL,19638,2689,2022,1
CORONEL FABRICIANO,51682,13101,2022,1
CORONEL MURTA,2688,1475,2022,1
CORONEL PACHECO,821,103,2022,1
CORONEL XAVIER CHAVES,1554,385,2022,1
CORREGO DANTA,1545,169,2022,1
CORREGO DO BOM JESUS,2271,663,2022,1
CORREGO FUNDO,3861,743,2022,1
CORREGO NOVO,1070,502,2022,1
COUTO DE MAGALHAES DE MINAS,1726,414,2022,1
CRISOLITA,1000,467,2022,1
CRISTAIS,7171,1649,2022,1
CRISTALIA,1870,1012,2022,1
CRISTIANO OTONI,3238,676,2022,1
CRISTINA,4298,1186,2022,1
CRUCILANDIA,3509,1183,2022,1
CRUZEIRO DA FORTALEZA,2164,494,2022,1
CRUZILIA,9504,2035,2022,1
CUPARAQUE,1941,880,2022,1
CURRAL DE DENTRO,2450,995,2022,1
CURVELO,49956,13308,2022,1
DATAS,1955,386,2022,1
DELFIM MOREIRA,3063,941,2022,1
DELFINOPOLIS,3599,571,2022,1
DELTA,6781,728,2022,1
DESCOBERTO,2327,716,2022,1
DESTERRO DE ENTRE RIOS,4889,1824,2022,1
DESTERRO DO MELO,2037,907,2022,1
DIAMANTINA,24530,6583,2022,1
DIOGO DE VASCONCELOS,1470,703,2022,1
DIONISIO,2517,757,2022,1
DIVINESIA,1667,521,2022,1
DIVINO,11646,4087,2022,1
DIVINO DAS LARANJEIRAS,1575,565,2022,1
DIVINOLANDIA DE MINAS,3546,1354,2022,1
DIVINOPOLIS,152634,32108,2022,1
DIVISA ALEGRE,1422,407,2022,1
DIVISA NOVA,3020,515,2022,1
DIVISOPOLIS,1621,565,2022,1
DOM BOSCO,1558,638,2022,1
DOM CAVATI,3290,916,2022,1
DOM JOAQUIM,1447,556,2022,1
DOM SILVERIO,2641,949,2022,1
DOM VICOSO,1444,465,2022,1
DONA EUZEBIA,3953,1113,2022,1
DORES DE CAMPOS,6394,1604,2022,1
DORES DE GUANHAES,2033,900,2022,1
DORES DO INDAIA,8400,1045,2022,1
DORES DO TURVO,3461,1486,2022,1
DORESOPOLIS,714,155,2022,1
DOURADOQUARA,944,207,2022,1
DURANDE,4096,1736,2022,1
ELOI MENDES,14239,2898,2022,1
ENGENHEIRO CALDAS,4097,1190,2022,1
ENGENHEIRO NAVARRO,2430,694,2022,1
ENTRE FOLHAS,2746,1338,2022,1
ENTRE RIOS DE MINAS,10060,2718,2022,1
ERVALIA,12612,4791,2022,1
ESMERALDAS,23100,4523,2022,1
ESPERA FELIZ,14367,4823,2022,1
ESPINOSA,17289,9287,2022,1
ESPIRITO SANTO DO DOURADO,3095,767,2022,1
ESTIVA,7431,1644,2022,1
ESTRELA DALVA,916,198,2022,1
ESTRELA DO INDAIA,1603,253,2022,1
ESTRELA DO SUL,2935,485,2022,1
EUGENOPOLIS,5492,1782,2022,1
EWBANK DA CAMARA,1123,186,2022,1
EXTREMA,26265,4944,2022,1
FAMA,760,101,2022,1
FARIA LEMOS,1191,387,2022,1
FELICIO DOS SANTOS,2310,916,2022,1
FELISBURGO,2327,1074,2022,1
FELIXLANDIA,6575,1381,2022,1
FERNANDES TOURINHO,1186,462,2022,1
FERROS,4544,1956,2022,1
FERVEDOURO,5139,1782,2022,1
FLORESTAL,4517,1044,2022,1
FORMIGA,50910,13694,2022,1
FORMOSO,1758,513,2022,1
FORTALEZA DE MINAS,2070,456,2022,1
FORTUNA DE MINAS,1237,297,2022,1
FRANCISCO BADARO,2774,1813,2022,1
FRANCISCO DUMONT,1989,665,2022,1
FRANCISCO SA,8491,3108,2022,1
FRANCISCOPOLIS,1225,633,2022,1
FREI GASPAR,1513,780,2022,1
FREI INOCENCIO,3268,1174,2022,1
FREI LAGONEGRO,1381,743,2022,1
FRONTEIRA,8357,1703,2022,1
FRONTEIRA DOS VALES,930,422,2022,1
FRUTA DE LEITE,1191,606,2022,1
FRUTAL,48116,9719,2022,1
FUNILANDIA,1629,397,2022,1
GALILEIA,2165,643,2022,1
GAMELEIRAS,1693,904,2022,1
GLAUCILANDIA,484,249,2022,1
GOIABEIRA,1581,771,2022,1
GOIANA,1845,320,2022,1
GONCALVES,2814,766,2022,1
GONZAGA,3182,1372,2022,1
GOUVEA,5314,1147,2022,1
GOVERNADOR VALADARES,149352,46419,2022,1
GRAO MOGOL,3831,1459,2022,1
GRUPIARA,670,181,2022,1
GUANHAES,20502,7177,2022,1
GUAPE,8123,2090,2022,1
GUARACIABA,4459,2173,2022,1
GUARACIAMA,1965,811,2022,1
GUARANESIA,12653,2637,2022,1
GUARANI,3160,719,2022,1
GUARARA,1918,381,2022,1
GUARDA-MOR,3731,450,2022,1
GUAXUPE,35638,6911,2022,1
GUIDOVAL,4183,1703,2022,1
GUIMARANIA,4562,964,2022,1
GUIRICEMA,5732,2496,2022,1
GURINHATA,2448,554,2022,1
HELIODORA,2959,693,2022,1
IAPU,4634,1421,2022,1
IBERTIOGA,2094,506,2022,1
IBIA,13297,1723,2022,1
IBIAI,2220,961,2022,1
IBIRACATU,1536,830,2022,1
IBIRACI,6567,762,2022,1
IBIRITE,75110,16634,2022,1
IBITIURA DE MINAS,2150,493,2022,1
IBITURUNA,927,160,2022,1
ICARAI DE MINAS,2192,1225,2022,1
IGARAPE,26976,3860,2022,1
IGARATINGA,6778,1937,2022,1
IGUATAMA,4044,561,2022,1
IJACI,3711,561,2022,1
ILICINEA,7838,2170,2022,1
IMBE DE MINAS,2680,1300,2022,1
INCONFIDENTES,4216,969,2022,1
INDAIABIRA,2111,1012,2022,1
INDIANOPOLIS,3149,662,2022,1
INGAI,907,184,2022,1
INHAPIM,13280,5065,2022,1
INHAUMA,2478,494,2022,1
INIMUTABA,2585,1011,2022,1
IPABA,4962,1033,2022,1
IPANEMA,11573,4363,2022,1
IPATINGA,160624,38240,2022,1
IPIACU,2168,638,2022,1
IPUIUNA,7414,1045,2022,1
IRAI DE MINAS,4798,769,2022,1
ITABIRA,66898,14392,2022,1
ITABIRINHA,6314,2931,2022,1
ITABIRITO,35617,6643,2022,1
ITACAMBIRA,351,151,2022,1
ITACARAMBI,6420,3186,2022,1
ITAGUARA,10523,2860,2022,1
ITAIPE,3824,1669,2022,1
ITAJUBA,51325,11236,2022,1
ITAMARANDIBA,20471,7430,2022,1
ITAMARATI DE MINAS,1737,447,2022,1
ITAMBACURI,7421,2804,2022,1
ITAMBE DO MATO DENTRO,795,317,2022,1
ITAMOGI,7097,1163,2022,1
ITAMONTE,9332,2125,2022,1
ITANHANDU,9760,1708,2022,1
ITANHOMI,6102,2696,2022,1
ITAOBIM,7377,2277,2022,1
ITAPAGIPE,8605,1885,2022,1
ITAPECERICA,10968,2885,2022,1
ITAPEVA,6836,1241,2022,1
ITATIAIUCU,6942,957,2022,1
ITAU DE MINAS,9993,1384,2022,1
ITAUNA,66768,13726,2022,1
ITAVERAVA,2239,948,2022,1
ITINGA,3195,1454,2022,1
ITUETA,2578,1101,2022,1
ITUIUTABA,73471,17938,2022,1
ITUMIRIM,2734,641,2022,1
ITURAMA,29985,5714,2022,1
ITUTINGA,2109,312,2022,1
JABOTICATUBAS,9088,2638,2022,1
JACINTO,2734,1123,2022,1
JACUI,6083,2076,2022,1
JACUTINGA,17142,3352,2022,1
JAGUARACU,1322,331,2022,1
JAIBA,17162,7785,2022,1
JAMPRUCA,1050,521,2022,1
JANAUBA,38728,15585,2022,1
JANUARIA,27195,13214,2022,1
JAPARAIBA,2787,752,2022,1
JAPONVAR,2634,1017,2022,1
JECEABA,3043,938,2022,1
JENIPAPO DE MINAS,2459,1507,2022,1
JEQUERI,5895,2263,2022,1
JEQUITAI,2712,1101,2022,1
JEQUITIBA,2340,621,2022,1
JEQUITINHONHA,6224,2681,2022,1
JESUANIA,2413,645,2022,1
JOAIMA,3819,1569,2022,1
JOANESIA,1821,904,2022,1
JOAO MONLEVADE,49922,7536,2022,1
JOAO PINHEIRO,28803,5315,2022,1
JOAQUIM FELICIO,1133,251,2022,1
JORDANIA,2003,1074,2022,1
JOSE GONCALVES DE MINAS,2028,1113,2022,1
JOSE RAYDAN,1753,876,2022,1
JOSENOPOLIS,781,426,2022,1
JUATUBA,14150,1963,2022,1
JUIZ DE FORA,289347,40351,2022,1
JURAMENTO,675,272,2022,1
JURUAIA,7807,2700,2022,1
JUVENILIA,996,425,2022,1
LADAINHA,4069,2095,2022,1
LAGAMAR,3923,797,2022,1
LAGOA DA PRATA,37784,8422,2022,1
LAGOA DOS PATOS,1131,435,2022,1
LAGOA DOURADA,9168,3316,2022,1
LAGOA FORMOSA,11927,2038,2022,1
LAGOA GRANDE,4628,1338,2022,1
LAGOA SANTA,36600,6873,2022,1
LAJINHA,11899,4695,2022,1
LAMBARI,13513,3134,2022,1
LAMIM,1819,837,2022,1
LARANJAL,3561,918,2022,1
LASSANCE,1997,617,2022,1
LAVRAS,69525,15708,2022,1
LEANDRO FERREIRA,1820,505,2022,1
LEME DO PRADO,2041,1092,2022,1
LEOPOLDINA,24486,4872,2022,1
LIBERDADE,3224,641,2022,1
LIMA DUARTE,7728,1505,2022,1
LIMEIRA DO OESTE,4912,883,2022,1
LONTRA,2467,933,2022,1
LUISBURGO,4165,1673,2022,1
LUISLANDIA,1243,457,2022,1
LUMINARIAS,3285,899,2022,1
LUZ,11749,1785,2022,1
MACHACALIS,2192,871,2022,1
MACHADO,24087,4914,2022,1
MADRE DE DEUS DE MINAS,2824,595,2022,1
MALACACHETA,6911,2693,2022,1
MAMONAS,3649,2064,2022,1
MANGA,5979,2526,2022,1
MANHUACU,45992,11376,2022,1
MANHUMIRIM,12212,3114,2022,1
MANTENA,20611,9027,2022,1
MAR DE ESPANHA,7020,1260,2022,1
MARAVILHAS,5081,1302,2022,1
MARIA DA FE,6075,1411,2022,1
MARIANA,31539,6920,2022,1
MARILAC,1265,578,2022,1
MARIO CAMPOS,7945,1206,2022,1
MARIPA DE MINAS,1872,408,2022,1
MARLIERIA,1841,528,2022,1
MARMELOPOLIS,1529,630,2022,1
MARTINHO CAMPOS,9607,1592,2022,1
MARTINS SOARES,4119,1418,2022,1
MATA VERDE,2053,1014,2022,1
MATERLANDIA,1619,798,2022,1
MATEUS LEME,17285,2921,2022,1
MATHIAS LOBATO,930,344,2022,1
MATIAS BARBOSA,8592,1115,2022,1
MATIAS CARDOSO,1704,752,2022,1
MATIPO,8169,1923,2022,1
MATO VERDE,8890,5257,2022,1
MATOZINHOS,23434,3452,2022,1
MATUTINA,2302,458,2022,1
MEDEIROS,2327,458,2022,1
MEDINA,5860,1657,2022,1
MENDES PIMENTEL,2640,1227,2022,1
MERCES,6214,2150,2022,1
MESQUITA,1908,679,2022,1
MINAS NOVAS,8644,4261,2022,1
MINDURI,1879,383,2022,1
MIRABELA,7485,1930,2022,1
MIRADOURO,5008,1831,2022,1
MIRAI,7322,2495,2022,1
MIRAVANIA,960,484,2022,1
MOEDA,3419,748,2022,1
MOEMA,6054,1615,2022,1
MONJOLOS,273,110,2022,1
MONSENHOR PAULO,4414,805,2022,1
MONTALVANIA,5239,2226,2022,1
MONTE ALEGRE DE MINAS,13055,2012,2022,1
MONTE AZUL,11639,6001,2022,1
MONTE BELO,9373,2240,2022,1
MONTE CARMELO,38157,8396,2022,1
MONTE FORMOSO,1436,648,2022,1
MONTE SANTO DE MINAS,15228,2899,2022,1
MONTE SIAO,18287,4615,2022,1
MONTES CLAROS,230660,78373,2022,1
MONTEZUMA,2529,1367,2022,1
MORADA NOVA DE MINAS,4220,780,2022,1
MORRO DA GARCA,826,232,2022,1
MORRO DO PILAR,1117,488,2022,1
MUNHOZ,5085,1350,2022,1
MURIAE,59394,17819,2022,1
MUTUM,12710,6064,2022,1
MUZAMBINHO,17218,3943,2022,1
NACIP RAYDAN,676,340,2022,1
NANUQUE,22011,9730,2022,1
NAQUE,2536,642,2022,1
NATALANDIA,1289,463,2022,1
NATERCIA,2838,884,2022,1
NAZARENO,5063,953,2022,1
NEPOMUCENO,15702,2994,2022,1
NINHEIRA,2929,1446,2022,1
NOVA BELEM,1303,718,2022,1
NOVA ERA,9047,1540,2022,1
NOVA LIMA,51595,8954,2022,1
NOVA MODICA,1017,554,2022,1
NOVA PONTE,8533,841,2022,1
NOVA PORTEIRINHA,2548,1225,2022,1
NOVA RESENDE,15682,5662,2022,1
NOVA SERRANA,53973,18139,2022,1
NOVA UNIAO,3455,698,2022,1
NOVO CRUZEIRO,10649,5719,2022,1
NOVO ORIENTE DE MINAS,2519,1132,2022,1
NOVORIZONTE,2024,1126,2022,1
OLARIA,922,225,2022,1
OLHOS-D'AGUA,2543,747,2022,1
OLIMPIO NORONHA,975,193,2022,1
OLIVEIRA,25070,5706,2022,1
OLIVEIRA FORTES,725,215,2022,1
ONCA DE PITANGUI,1049,380,2022,1
ORATORIOS,2017,733,2022,1
ORIZANIA,3813,1273,2022,1
OURO BRANCO,23908,4351,2022,1
OURO FINO,22334,4647,2022,1
OURO PRETO,39772,7913,2022,1
OURO VERDE DE MINAS,2301,1175,2022,1
PADRE CARVALHO,1120,474,2022,1
PADRE PARAISO,7844,2819,2022,1
PAI PEDRO,1436,828,2022,1
PAINEIRAS,2763,685,2022,1
PAINS,5037,825,2022,1
PAIVA,536,145,2022,1
PALMA,2979,994,2022,1
PALMOPOLIS,1792,1114,2022,1
PAPAGAIOS,10177,2723,2022,1
PARA DE MINAS,70570,19828,2022,1
PARACATU,53180,10148,2022,1
PARAGUACU,13096,3069,2022,1
PARAISOPOLIS,11608,2371,2022,1
PARAOPEBA,14804,2857,2022,1
PASSA QUATRO,8848,1895,2022,1
PASSA TEMPO,5281,1099,2022,1
PASSA VINTE,3187,398,2022,1
PASSABEM,624,201,2022,1
PASSOS,78740,22003,2022,1
PATIS,1413,535,2022,1
PATOS DE MINAS,118743,29412,2022,1
PATROCINIO,66899,11987,2022,1
PATROCINIO DO MURIAE,3026,1001,2022,1
PAULA CANDIDO,4377,1971,2022,1
PAULISTAS,1813,791,2022,1
PAVAO,1978,712,2022,1
PECANHA,7360,3039,2022,1
PEDRA AZUL,6974,2283,2022,1
PEDRA BONITA,4068,1431,2022,1
PEDRA DO ANTA,1736,748,2022,1
PEDRA DO INDAIA,2229,518,2022,1
PEDRA DOURADA,998,398,2022,1
PEDRALVA,6074,1460,2022,1
PEDRAS DE MARIA DA CRUZ,2247,1058,2022,1
PEDRINOPOLIS,1787,173,2022,1
PEDRO LEOPOLDO,36222,7166,2022,1
PEDRO TEIXEIRA,909,264,2022,1
PEQUERI,1711,281,2022,1
PEQUI,2226,809,2022,1
PERDIGAO,6726,1940,2022,1
PERDIZES,9163,1132,2022,1
PERDOES,14268,2438,2022,1
PERIQUITO,1987,547,2022,1
PESCADOR,916,385,2022,1
PIAU,1511,433,2022,1
PIEDADE DE CARATINGA,4789,1641,2022,1
PIEDADE DE PONTE NOVA,1475,389,2022,1
PIEDADE DO RIO GRANDE,2014,514,2022,1
PIEDADE DOS GERAIS,3217,1340,2022,1
PIMENTA,6016,1869,2022,1
PINGO D'AGUA,1197,379,2022,1
PINTOPOLIS,1757,945,2022,1
PIRACEMA,4373,1591,2022,1
PIRAJUBA,2813,338,2022,1
PIRANGA,7084,2820,2022,1
PIRANGUCU,2442,791,2022,1
PIRANGUINHO,4956,875,2022,1
PIRAPETINGA,10076,2893,2022,1
PIRAPORA,29415,9293,2022,1
PIRAUBA,5003,1246,2022,1
PITANGUI,19201,5658,2022,1
PIUMHI,25747,6092,2022,1
PLANURA,5752,760,2022,1
POCO FUNDO,12732,4260,2022,1
POCOS DE CALDAS,118313,17352,2022,1
POCRANE,3961,1995,2022,1
POMPEU,15861,3336,2022,1
PONTE NOVA,33702,8889,2022,1
PONTO CHIQUE,851,421,2022,1
PONTO DOS VOLANTES,2411,865,2022,1
PORTEIRINHA,21850,11268,2022,1
PORTO FIRME,4044,1690,2022,1
POTE,5128,2184,2022,1
POUSO ALEGRE,97846,16678,2022,1
POUSO ALTO,3136,632,2022,1
PRADOS,5180,1925,2022,1
PRATA,16255,3080,2022,1
PRATAPOLIS,6247,1048,2022,1
PRATINHA,2388,598,2022,1
PRESIDENTE BERNARDES,2265,1247,2022,1
PRESIDENTE JUSCELINO,1296,345,2022,1
PRESIDENTE KUBITSCHEK,1147,377,2022,1
PRESIDENTE OLEGARIO,10031,2561,2022,1
PRUDENTE DE MORAIS,5867,811,2022,1
QUARTEL GERAL,1380,250,2022,1
QUELUZITA,897,300,2022,1
RAPOSOS,7722,2369,2022,1
RAUL SOARES,12515,5349,2022,1
RECREIO,3964,816,2022,1
REDUTO,3282,1044,2022,1
RESENDE COSTA,7658,2080,2022,1
RESPLENDOR,8670,3220,2022,1
RESSAQUINHA,2728,637,2022,1
RIACHINHO,2721,1036,2022,1
RIACHO DOS MACHADOS,3289,1695,2022,1
RIBEIRAO DAS NEVES,117178,26172,2022,1
RIBEIRAO VERMELHO,1428,244,2022,1
RIO ACIMA,4938,1046,2022,1
RIO CASCA,5410,1253,2022,1
RIO DO PRADO,1121,517,2022,1
RIO DOCE,1261,396,2022,1
RIO ESPERA,2719,1532,2022,1
RIO MANSO,3208,994,2022,1
RIO NOVO,4358,679,2022,1
RIO PARANAIBA,9233,2028,2022,1
RIO PARDO DE MINAS,12155,6335,2022,1
RIO PIRACICABA,6398,1088,2022,1
RIO POMBA,10487,2694,2022,1
RIO PRETO,7122,1495,2022,1
RIO VERMELHO,4568,2071,2022,1
RITAPOLIS,2083,610,2022,1
ROCHEDO DE MINAS,1005,268,2022,1
RODEIRO,4605,1342,2022,1
ROMARIA,1748,257,2022,1
ROSARIO DA LIMEIRA,2698,1131,2022,1
RUBELITA,1125,568,2022,1
RUBIM,2413,1154,2022,1
SABARA,55738,14456,2022,1
SABINOPOLIS,6696,2919,2022,1
SACRAMENTO,17941,2747,2022,1
SALINAS,20492,8915,2022,1
SALTO DA DIVISA,735,251,2022,1
SANTA BARBARA,15578,2750,2022,1
SANTA BARBARA DO LESTE,4826,1645,2022,1
SANTA BARBARA DO MONTE VERDE,4141,515,2022,1
SANTA BARBARA DO TUGURIO,2203,573,2022,1
SANTA CRUZ DE MINAS,4121,1317,2022,1
SANTA CRUZ DE SALINAS,1247,672,2022,1
SANTA CRUZ DO ESCALVADO,2184,805,2022,1
SANTA EFIGENIA DE MINAS,2094,1068,2022,1
SANTA FE DE MINAS,510,218,2022,1
SANTA HELENA DE MINAS,1340,656,2022,1
SANTA JULIANA,8849,947,2022,1
SANTA LUZIA,91455,20838,2022,1
SANTA MARGARIDA,9679,2804,2022,1
SANTA MARIA DE ITABIRA,4826,1649,2022,1
SANTA MARIA DO SALTO,1019,463,2022,1
SANTA MARIA DO SUACUI,4904,1983,2022,1
SANTA RITA DE CALDAS,6791,1659,2022,1
SANTA RITA DE IBITIPOCA,1273,382,2022,1
SANTA RITA DE JACUTINGA,2811,668,2022,1
SANTA RITA DE MINAS,2943,934,2022,1
SANTA RITA DO ITUETO,3494,1692,2022,1
SANTA RITA DO SAPUCAI,23066,4884,2022,1
SANTA ROSA DA SERRA,2076,500,2022,1
SANTA VITORIA,12524,2532,2022,1
SANTANA DA VARGEM,3858,602,2022,1
SANTANA DE CATAGUASES,1603,648,2022,1
SANTANA DE PIRAPAMA,2642,854,2022,1
SANTANA DO DESERTO,1861,294,2022,1
SANTANA DO GARAMBEU,887,255,2022,1
SANTANA DO JACARE,1903,306,2022,1
SANTANA DO MANHUACU,4702,1987,2022,1
SANTANA DO PARAISO,11417,3013,2022,1
SANTANA DO RIACHO,1827,471,2022,1
SANTANA DOS MONTES,1418,543,2022,1
SANTO ANTONIO DO AMPARO,7740,1201,2022,1
SANTO ANTONIO DO AVENTUREIRO,1925,625,2022,1
SANTO ANTONIO DO GRAMA,1517,415,2022,1
SANTO ANTONIO DO ITAMBE,1375,657,2022,1
