MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
SANTANA DO RIACHO,1878,489,2023,1
SANTANA DOS MONTES,1474,562,2023,1
SANTO ANTONIO DO AMPARO,7978,1254,2023,1
SANTO ANTONIO DO AVENTUREIRO,1961,639,2023,1
SANTO ANTONIO DO GRAMA,1567,444,2023,1
SANTO ANTONIO DO ITAMBE,1380,648,2023,1
SANTO ANTONIO DO JACINTO,3944,2356,2023,1
SANTO ANTONIO DO MONTE,19911,2982,2023,1
SANTO ANTONIO DO RETIRO,2647,1279,2023,1
SANTO ANTONIO DO RIO ABAIXO,652,317,2023,1
SANTO HIPOLITO,911,390,2023,1
SANTOS DUMONT,20886,5458,2023,1
SAO BENTO ABADE,1943,259,2023,1
SAO BRAS DO SUACUI,2297,406,2023,1
SAO DOMINGOS DAS DORES,3716,1595,2023,1
SAO DOMINGOS DO PRATA,8773,2179,2023,1
SAO FELIX DE MINAS,1549,718,2023,1
SAO FRANCISCO,19270,9033,2023,1
SAO FRANCISCO DE PAULA,3692,996,2023,1
SAO FRANCISCO DE SALES,3172,652,2023,1
SAO FRANCISCO DO GLORIA,2312,703,2023,1
SAO GERALDO,4266,1347,2023,1
SAO GERALDO DA PIEDADE,1751,1003,2023,1
SAO GERALDO DO BAIXIO,976,400,2023,1
SAO GONCALO DO ABAETE,2908,395,2023,1
SAO GONCALO DO PARA,8702,2067,2023,1
SAO GONCALO DO RIO ABAIXO,6068,999,2023,1
SAO GONCALO DO RIO PRETO,1299,454,2023,1
SAO GONCALO DO SAPUCAI,14185,2103,2023,1
SAO GOTARDO,27723,4931,2023,1
SAO JOAO BATISTA DO GLORIA,4963,1633,2023,1
SAO JOAO DA LAGOA,1370,460,2023,1
SAO JOAO DA MATA,2015,516,2023,1
SAO JOAO DA PONTE,7535,3742,2023,1
SAO JOAO DAS MISSOES,2308,1442,2023,1
SAO JOAO DEL REI,57877,15921,2023,1
SAO JOAO DO MANHUACU,6618,1963,2023,1
SAO JOAO DO MANTENINHA,2895,1235,2023,1
SAO JOAO DO ORIENTE,3448,1242,2023,1
SAO JOAO DO PACUI,1004,464,2023,1
SAO JOAO DO PARAISO,10836,5070,2023,1
SAO JOAO EVANGELISTA,7994,2706,2023,1
SAO JOAO NEPOMUCENO,14485,4057,2023,1
SAO JOAQUIM DE BICAS,15180,2120,2023,1
SAO JOSE DA BARRA,3929,668,2023,1
SAO JOSE DA LAPA,21611,3900,2023,1
SAO JOSE DA SAFIRA,1022,620,2023,1
SAO JOSE DA VARGINHA,2260,953,2023,1
SAO JOSE DO ALEGRE,1889,472,2023,1
SAO JOSE DO DIVINO,986,496,2023,1
SAO JOSE DO GOIABAL,2445,716,2023,1
SAO JOSE DO JACURI,2571,1165,2023,1
SAO JOSE DO MANTIMENTO,1571,796,2023,1
SAO LOURENCO,28626,8030,2023,1
SAO MIGUEL DO ANTA,3472,1550,2023,1
SAO PEDRO DA UNIAO,3888,1243,2023,1
SAO PEDRO DO SUACUI,1909,745,2023,1
SAO PEDRO DOS FERROS,2695,757,2023,1
SAO ROMAO,2781,969,2023,1
SAO ROQUE DE MINAS,5785,1527,2023,1
SAO SEBASTIAO DA BELA VISTA,2635,522,2023,1
SAO SEBASTIAO DA VARGEM ALEGRE,1789,667,2023,1
SAO SEBASTIAO DO ANTA,3324,1456,2023,1
SAO SEBASTIAO DO MARANHAO,3275,1782,2023,1
SAO SEBASTIAO DO OESTE,3607,922,2023,1
SAO SEBASTIAO DO PARAISO,52880,9396,2023,1
SAO SEBASTIAO DO RIO PRETO,505,223,2023,1
SAO SEBASTIAO DO RIO VERDE,1031,279,2023,1
SAO TIAGO,6512,1229,2023,1
SAO TOMAS DE AQUINO,3863,446,2023,1
SAO TOME DAS LETRAS,2322,640,2023,1
SAO VICENTE DE MINAS,3315,471,2023,1
SAPUCAI-MIRIM,4143,898,2023,1
SARDOA,3597,1742,2023,1
SARZEDO,20279,3092,2023,1
SEM-PEIXE,1109,505,2023,1
SENADOR AMARAL,4248,1130,2023,1
SENADOR CORTES,986,207,2023,1
SENADOR FIRMINO,6371,2935,2023,1
SENADOR JOSE BENTO,624,92,2023,1
SENADOR MODESTINO GONCALVES,1430,572,2023,1
SENHORA DE OLIVEIRA,2861,968,2023,1
SENHORA DO PORTO,1305,577,2023,1
SENHORA DOS REMEDIOS,5704,2322,2023,1
SERICITA,4928,1927,2023,1
SERITINGA,920,145,2023,1
SERRA AZUL DE MINAS,1217,597,2023,1
SERRA DA SAUDADE,431,37,2023,1
SERRA DO SALITRE,6943,988,2023,1
SERRA DOS AIMORES,2253,781,2023,1
SERRANIA,3626,620,2023,1
SERRANOPOLIS DE MINAS,1503,914,2023,1
SERRANOS,1042,228,2023,1
SERRO,8507,2789,2023,1
SETE LAGOAS,145168,30296,2023,1
SETUBINHA,1982,1001,2023,1
SILVEIRANIA,1083,345,2023,1
SILVIANOPOLIS,3171,698,2023,1
SIMAO PEREIRA,2082,273,2023,1
SIMONESIA,12355,5213,2023,1
SOBRALIA,2344,894,2023,1
SOLEDADE DE MINAS,2572,864,2023,1
TABULEIRO,2009,520,2023,1
TAIOBEIRAS,26641,10598,2023,1
TAPARUBA,1326,502,2023,1
TAPIRA,2529,399,2023,1
TAPIRAI,714,157,2023,1
TAQUARACU DE MINAS,1900,428,2023,1
TARUMIRIM,6052,2230,2023,1
TEIXEIRAS,7656,2871,2023,1
TEOFILO OTONI,65311,22970,2023,1
TIMOTEO,49058,12511,2023,1
TIRADENTES,5572,1433,2023,1
TIROS,5218,912,2023,1
TOCANTINS,10160,3686,2023,1
TOCOS DO MOJI,2663,781,2023,1
TOLEDO,3704,985,2023,1
TOMBOS,4908,1620,2023,1
TRES CORACOES,37138,6640,2023,1
TRES MARIAS,17730,3535,2023,1
TRES PONTAS,33078,5836,2023,1
TUMIRITINGA,1608,621,2023,1
TUPACIGUARA,19584,2793,2023,1
TURMALINA,13851,6459,2023,1
TURVOLANDIA,3123,770,2023,1
UBA,73930,24040,2023,1
UBAI,3111,1493,2023,1
UBAPORANGA,6192,2131,2023,1
UBERABA,247174,50694,2023,1
UBERLANDIA,506842,106901,2023,1
UMBURATIBA,604,290,2023,1
UNAI,60580,12509,2023,1
UNIAO DE MINAS,1939,512,2023,1
URUANA DE MINAS,1004,306,2023,1
URUCANIA,4362,1011,2023,1
URUCUIA,2878,1050,2023,1
VARGEM ALEGRE,2658,1177,2023,1
VARGEM BONITA,1035,230,2023,1
VARGEM GRANDE DO RIO PARDO,2069,1150,2023,1
VARGINHA,88799,18542,2023,1
VARJAO DE MINAS,3887,567,2023,1
VARZEA DA PALMA,16941,5321,2023,1
VARZELANDIA,7600,4203,2023,1
VAZANTE,14712,2058,2023,1
VERDELANDIA,1869,995,2023,1
VEREDINHA,3001,1352,2023,1
VERISSIMO,944,126,2023,1
VERMELHO NOVO,3250,1534,2023,1
VESPASIANO,52763,11261,2023,1
VICOSA,50299,17466,2023,1
VIEIRAS,2257,952,2023,1
VIRGEM DA LAPA,4182,2014,2023,1
VIRGINIA,4944,1443,2023,1
VIRGINOPOLIS,5898,2115,2023,1
VIRGOLANDIA,1749,970,2023,1
VISCONDE DO RIO BRANCO,28433,9815,2023,1
VOLTA GRANDE,1831,386,2023,1
WENCESLAU BRAZ,1049,235,2023,1
AGUA CLARA,9967,2065,2023,1
ALCINOPOLIS,3344,956,2023,1
AMAMBAI,23472,4550,2023,1
ANASTACIO,14392,4963,2023,1
ANAURILANDIA,4275,679,2023,1
ANGELICA,7795,1553,2023,1
ANTONIO JOAO,4597,762,2023,1
APARECIDA DO TABOADO,18102,4125,2023,1
AQUIDAUANA,22640,7797,2023,1
ARAL MOREIRA,3737,555,2023,1
BANDEIRANTES,4676,893,2023,1
BATAGUASSU,14802,2265,2023,1
BATAYPORA,6551,1527,2023,1
BELA VISTA,9530,2205,2023,1
BODOQUENA,4603,1360,2023,1
BONITO,14399,3828,2023,1
BRASILANDIA,7890,1549,2023,1
CAARAPO,17404,2855,2023,1
CAMAPUA,9089,2049,2023,1
CAMPO GRANDE,665618,158850,2023,1
CARACOL,2296,538,2023,1
CASSILANDIA,17531,4942,2023,1
CHAPADAO DO SUL,23926,3889,2023,1
CORGUINHO,1983,502,2023,1
CORONEL SAPUCAIA,4337,584,2023,1
CORUMBA,48340,12396,2023,1
COSTA RICA,17390,3814,2023,1
COXIM,24066,7449,2023,1
DEODAPOLIS,8859,2090,2023,1
DOIS IRMAOS DO BURITI,4603,1352,2023,1
DOURADINA,4605,964,2023,1
DOURADOS,179382,37204,2023,1
ELDORADO,7543,1382,2023,1
FATIMA DO SUL,15120,3230,2023,1
FIGUEIRAO,1486,388,2023,1
GLORIA DE DOURADOS,7109,1619,2023,1
GUIA LOPES DA LAGUNA,6339,1783,2023,1
IGUATEMI,8597,1790,2023,1
INOCENCIA,5712,1154,2023,1
ITAPORA,12787,2710,2023,1
ITAQUIRAI,10025,2573,2023,1
IVINHEMA,20456,4090,2023,1
JAPORA,1944,558,2023,1
JARAGUARI,2502,501,2023,1
JARDIM,16065,3767,2023,1
JATEI,2203,561,2023,1
JUTI,3533,713,2023,1
LADARIO,9285,2265,2023,1
LAGUNA CARAPA,3945,602,2023,1
MARACAJU,29916,4278,2023,1
MIRANDA,11724,3309,2023,1
MUNDO NOVO,11701,1941,2023,1
NAVIRAI,37347,8204,2023,1
NIOAQUE,7050,2138,2023,1
NOVA ALVORADA DO SUL,11764,2072,2023,1
NOVA ANDRADINA,38247,8041,2023,1
NOVO HORIZONTE DO SUL,3390,1060,2023,1
PARAISO DAS AGUAS,2533,294,2023,1
PARANAIBA,34885,9098,2023,1
PARANHOS,2762,481,2023,1
PEDRO GOMES,4318,1384,2023,1
PONTA PORA,50874,6632,2023,1
PORTO MURTINHO,3452,1129,2023,1
RIBAS DO RIO PARDO,12358,2895,2023,1
RIO BRILHANTE,21365,3438,2023,1
RIO NEGRO,3129,933,2023,1
RIO VERDE DE MATO GROSSO,12169,3145,2023,1
ROCHEDO,2445,567,2023,1
SANTA RITA DO PARDO,3847,796,2023,1
SAO GABRIEL DO OESTE,24085,4013,2023,1
SELVIRIA,4748,769,2023,1
SETE QUEDAS,5246,1286,2023,1
SIDROLANDIA,24402,5137,2023,1
SONORA,10113,2969,2023,1
TACURU,3095,680,2023,1
TAQUARUSSU,2030,439,2023,1
TERENOS,8001,1958,2023,1
TRES LAGOAS,98552,22876,2023,1
VICENTINA,4739,1184,2023,1
ACORIZAL,1602,530,2023,1
AGUA BOA,21865,5784,2023,1
ALTA FLORESTA,53649,18443,2023,1
ALTO ARAGUAIA,9453,2282,2023,1
ALTO BOA VISTA,3076,1282,2023,1
ALTO GARCAS,7909,1535,2023,1
ALTO PARAGUAI,2624,1002,2023,1
ALTO TAQUARI,5657,947,2023,1
APIACAS,5266,2261,2023,1
ARAGUAIANA,1161,326,2023,1
ARAGUAINHA,230,49,2023,1
ARAPUTANGA,11847,4405,2023,1
ARENAPOLIS,7665,2301,2023,1
ARIPUANA,14723,6527,2023,1
BARAO DE MELGACO,1013,352,2023,1
BARRA DO BUGRES,19515,6135,2023,1
BARRA DO GARCAS,55183,17285,2023,1
BOM JESUS DO ARAGUAIA,4294,1641,2023,1
BRASNORTE,9920,2934,2023,1
CACERES,57579,20252,2023,1
CAMPINAPOLIS,5746,2570,2023,1
CAMPO NOVO DO PARECIS,30518,6070,2023,1
CAMPO VERDE,33419,6867,2023,1
CAMPOS DE JULIO,5447,869,2023,1
CANABRAVA DO NORTE,2342,1109,2023,1
CANARANA,17565,4058,2023,1
CARLINDA,6561,2527,2023,1
CASTANHEIRA,5785,2932,2023,1
CHAPADA DOS GUIMARAES,10105,2574,2023,1
CLAUDIA,9080,2524,2023,1
COCALINHO,1477,447,2023,1
COLIDER,27531,7672,2023,1
COLNIZA,16516,9436,2023,1
COMODORO,12378,3655,2023,1
CONFRESA,18487,6588,2023,1
CONQUISTA D'OESTE,2315,941,2023,1
COTRIGUACU,6381,3279,2023,1
CUIABA,474052,105283,2023,1
CURVELANDIA,3281,1193,2023,1
DENISE,4243,1054,2023,1
DIAMANTINO,17480,4647,2023,1
DOM AQUINO,4819,1696,2023,1
FELIZ NATAL,6798,1756,2023,1
FIGUEIROPOLIS D'OESTE,2691,1236,2023,1
GAUCHA DO NORTE,4450,1156,2023,1
GENERAL CARNEIRO,1209,283,2023,1
GLORIA D'OESTE,2094,677,2023,1
GUARANTA DO NORTE,28919,9588,2023,1
GUIRATINGA,7053,1970,2023,1
INDIAVAI,1063,433,2023,1
IPIRANGA DO NORTE,5041,974,2023,1
ITANHANGA,4533,1179,2023,1
ITAUBA,3714,883,2023,1
ITIQUIRA,5833,1486,2023,1
JACIARA,25346,5694,2023,1
JANGADA,3413,1103,2023,1
JAURU,6789,3083,2023,1
JUARA,27743,10522,2023,1
JUINA,37572,14599,2023,1
JURUENA,7270,3595,2023,1
JUSCIMEIRA,5823,1595,2023,1
LAMBARI D'OESTE,2925,1132,2023,1
LUCAS DO RIO VERDE,63320,13740,2023,1
LUCIARA,783,406,2023,1
MARCELANDIA,9339,3136,2023,1
MATUPA,15906,3934,2023,1
MIRASSOL D'OESTE,22194,6631,2023,1
NOBRES,11451,3431,2023,1
NORTELANDIA,3673,1246,2023,1
NOSSA SENHORA DO LIVRAMENTO,4380,1353,2023,1
NOVA BANDEIRANTES,7951,3743,2023,1
NOVA BRASILANDIA,2424,833,2023,1
NOVA CANAA DO NORTE,9628,3659,2023,1
NOVA GUARITA,4145,1422,2023,1
NOVA LACERDA,3387,1165,2023,1
NOVA MARILANDIA,1793,571,2023,1
NOVA MARINGA,3346,913,2023,1
NOVA MONTE VERDE,5858,2520,2023,1
NOVA MUTUM,38540,8415,2023,1
NOVA NAZARE,775,268,2023,1
NOVA OLIMPIA,10004,2664,2023,1
NOVA SANTA HELENA,2570,704,2023,1
NOVA UBIRATA,7015,1423,2023,1
NOVA XAVANTINA,16093,5161,2023,1
NOVO HORIZONTE DO NORTE,2015,841,2023,1
NOVO MUNDO,4992,1742,2023,1
NOVO SANTO ANTONIO,435,198,2023,1
NOVO SAO JOAQUIM,4172,1734,2023,1
PARANAITA,8441,2769,2023,1
PARANATINGA,15272,4614,2023,1
PEDRA PRETA,11299,3180,2023,1
PEIXOTO DE AZEVEDO,19924,7177,2023,1
PLANALTO DA SERRA,1425,502,2023,1
POCONE,16104,6264,2023,1
PONTAL DO ARAGUAIA,3303,1171,2023,1
PONTE BRANCA,533,197,2023,1
PONTES E LACERDA,39102,12686,2023,1
PORTO ALEGRE DO NORTE,5572,2122,2023,1
PORTO DOS GAUCHOS,4462,1227,2023,1
PORTO ESPERIDIAO,5110,1894,2023,1
PORTO ESTRELA,1288,425,2023,1
POXOREU,7996,2444,2023,1
PRIMAVERA DO LESTE,72842,15650,2023,1
QUERENCIA,15222,3678,2023,1
RESERVA DO CABACAL,1215,597,2023,1
RIBEIRAO CASCALHEIRA,6284,2388,2023,1
RIBEIRAOZINHO,1271,408,2023,1
RIO BRANCO,3565,1568,2023,1
RONDOLANDIA,1419,55,2023,1
RONDONOPOLIS,208004,57365,2023,1
ROSARIO OESTE,6805,2048,2023,1
SALTO DO CEU,2568,1172,2023,1
SANTA CARMEM,4139,800,2023,1
SANTA CRUZ DO XINGU,995,427,2023,1
SANTA RITA DO TRIVELATO,2054,364,2023,1
SANTA TEREZINHA,1859,1045,2023,1
SANTO AFONSO,1255,438,2023,1
SANTO ANTONIO DO LESTE,1974,478,2023,1
SANTO ANTONIO DO LEVERGER,5930,1817,2023,1
SAO FELIX DO ARAGUAIA,4457,1826,2023,1
SAO JOSE DO POVO,1027,375,2023,1
SAO JOSE DO RIO CLARO,10960,3243,2023,1
SAO JOSE DO XINGU,2388,1089,2023,1
SAO JOSE DOS QUATRO MARCOS,13977,4164,2023,1
SAO PEDRO DA CIPA,1847,466,2023,1
SAPEZAL,22643,4121,2023,1
SERRA NOVA DOURADA,370,150,2023,1
SINOP,153786,37948,2023,1
SORRISO,91721,19897,2023,1
TABAPORA,6601,2153,2023,1
TANGARA DA SERRA,81367,21568,2023,1
TAPURAH,10513,2047,2023,1
TERRA NOVA DO NORTE,8807,2813,2023,1
TESOURO,791,237,2023,1
TORIXOREU,2882,949,2023,1
UNIAO DO SUL,2558,819,2023,1
VALE DE SAO DOMINGOS,1271,547,2023,1
VARZEA GRANDE,197590,53465,2023,1
VERA,7348,1754,2023,1
VILA BELA DA SANTISSIMA TRINDA,6719,2686,2023,1
VILA RICA,13620,6219,2023,1
ABAETETUBA,42109,22075,2023,1
ABEL FIGUEIREDO,1751,820,2023,1
ACARA,5496,3589,2023,1
AFUA,15,3,2023,1
AGUA AZUL DO NORTE,3467,1857,2023,1
ALENQUER,11449,8353,2023,1
ALMEIRIM,4341,1613,2023,1
ALTAMIRA,69498,36408,2023,1
ANAJAS,437,336,2023,1
ANANINDEUA,168734,57809,2023,1
ANAPU,6581,3809,2023,1
AUGUSTO CORREA,4110,2163,2023,1
AURORA DO PARA,3350,1667,2023,1
AVEIRO,342,242,2023,1
BAGRE,301,206,2023,1
BAIAO,2830,1657,2023,1
BANNACH,991,539,2023,1
BARCARENA,36778,13638,2023,1
BELEM,512904,148004,2023,1
BELTERRA,3701,1684,2023,1
BENEVIDES,18657,7328,2023,1
BOM JESUS DO TOCANTINS,3463,1763,2023,1
BONITO,2130,855,2023,1
BRAGANCA,30174,15178,2023,1
BRASIL NOVO,7086,4648,2023,1
BREJO GRANDE DO ARAGUAIA,1730,979,2023,1
BREU BRANCO,10385,5690,2023,1
BREVES,10117,6901,2023,1
BUJARU,2995,1488,2023,1
CACHOEIRA DO ARARI,1321,915,2023,1
CACHOEIRA DO PIRIA,2177,1080,2023,1
CAMETA,17457,12860,2023,1
CANAA DOS CARAJAS,27794,11346,2023,1
CAPANEMA,34529,15018,2023,1
CAPITAO POCO,10439,4286,2023,1
CASTANHAL,95757,37778,2023,1
CHAVES,30,13,2023,1
COLARES,990,598,2023,1
CONCEICAO DO ARAGUAIA,21259,10067,2023,1
CONCORDIA DO PARA,6978,3805,2023,1
CUMARU DO NORTE,1543,885,2023,1
CURIONOPOLIS,7760,3720,2023,1
CURRALINHO,590,464,2023,1
CURUA,841,689,2023,1
CURUCA,4650,2552,2023,1
DOM ELISEU,15141,6775,2023,1
ELDORADO DOS CARAJAS,10736,5491,2023,1
FARO,166,104,2023,1
FLORESTA DO ARAGUAIA,5040,2604,2023,1
GARRAFAO DO NORTE,2578,927,2023,1
GOIANESIA DO PARA,7258,3405,2023,1
GURUPA,906,745,2023,1
IGARAPE-ACU,9638,3946,2023,1
IGARAPE-MIRI,7417,4292,2023,1
INHANGAPI,1878,951,2023,1
IPIXUNA DO PARA,4116,1992,2023,1
IRITUIA,3729,2014,2023,1
ITAITUBA,55761,27444,2023,1
ITUPIRANGA,17261,7452,2023,1
JACAREACANGA,1513,879,2023,1
JACUNDA,19017,10690,2023,1
JURUTI,3595,2218,2023,1
LIMOEIRO DO AJURU,477,406,2023,1
MAE DO RIO,11042,5857,2023,1
MAGALHAES BARATA,665,365,2023,1
MARABA,142153,57970,2023,1
MARACANA,2104,1119,2023,1
MARAPANIM,2931,1520,2023,1
MARITUBA,32409,12811,2023,1
MEDICILANDIA,7576,4966,2023,1
MELGACO,304,231,2023,1
MOCAJUBA,2675,1679,2023,1
MOJU,12085,7280,2023,1
MOJUI DOS CAMPOS,2877,1167,2023,1
MONTE ALEGRE,16272,10732,2023,1
MUANA,1164,876,2023,1
NOVA ESPERANCA DO PIRIA,1809,672,2023,1
NOVA IPIXUNA,3927,2079,2023,1
NOVA TIMBOTEUA,2521,1065,2023,1
NOVO PROGRESSO,20014,8899,2023,1
NOVO REPARTIMENTO,21195,13792,2023,1
OBIDOS,8692,5418,2023,1
OEIRAS DO PARA,903,722,2023,1
ORIXIMINA,11354,6677,2023,1
OUREM,2630,1033,2023,1
OURILANDIA DO NORTE,14979,8474,2023,1
PACAJA,9989,6543,2023,1
PALESTINA DO PARA,1039,603,2023,1
PARAGOMINAS,48241,19459,2023,1
PARAUAPEBAS,130361,43679,2023,1
PAU D'ARCO,1878,1073,2023,1
PEIXE-BOI,1605,619,2023,1
PICARRA,1894,1252,2023,1
PLACAS,3795,2564,2023,1
PONTA DE PEDRAS,1589,1063,2023,1
PORTEL,2419,1526,2023,1
PORTO DE MOZ,1549,950,2023,1
PRAINHA,1757,1334,2023,1
PRIMAVERA,1713,788,2023,1
QUATIPURU,1044,486,2023,1
REDENCAO,75528,34001,2023,1
RIO MARIA,9044,4026,2023,1
RONDON DO PARA,18064,9123,2023,1
RUROPOLIS,7976,4642,2023,1
SALINOPOLIS,12182,6159,2023,1
SALVATERRA,3265,1911,2023,1
SANTA BARBARA DO PARA,4120,1882,2023,1
SANTA CRUZ DO ARARI,223,189,2023,1
SANTA ISABEL DO PARA,24135,10396,2023,1
SANTA LUZIA DO PARA,3593,1662,2023,1
SANTA MARIA DAS BARREIRAS,3633,1633,2023,1
SANTA MARIA DO PARA,8351,3116,2023,1
SANTANA DO ARAGUAIA,15374,7928,2023,1
SANTAREM,127297,50575,2023,1
SANTAREM NOVO,890,475,2023,1
SANTO ANTONIO DO TAUA,5690,2539,2023,1
SAO CAETANO DE ODIVELAS,1914,999,2023,1
SAO DOMINGOS DO ARAGUAIA,9351,5372,2023,1
SAO DOMINGOS DO CAPIM,2517,1545,2023,1
SAO FELIX DO XINGU,21765,14167,2023,1
SAO FRANCISCO DO PARA,3793,1731,2023,1
SAO GERALDO DO ARAGUAIA,9754,5699,2023,1
SAO JOAO DA PONTA,553,279,2023,1
SAO JOAO DE PIRABAS,2428,1353,2023,1
SAO JOAO DO ARAGUAIA,2081,1170,2023,1
SAO MIGUEL DO GUAMA,13752,7400,2023,1
SAO SEBASTIAO DA BOA VISTA,627,484,2023,1
SAPUCAIA,1647,837,2023,1
SENADOR JOSE PORFIRIO,1553,979,2023,1
SOURE,3812,2282,2023,1
TAILANDIA,28651,15966,2023,1
TERRA ALTA,1773,875,2023,1
TERRA SANTA,1000,607,2023,1
TOME-ACU,19639,9419,2023,1
TRACUATEUA,3098,1698,2023,1
TRAIRAO,4106,2336,2023,1
TUCUMA,30556,18037,2023,1
TUCURUI,38465,18236,2023,1
ULIANOPOLIS,5961,2742,2023,1
URUARA,14525,8120,2023,1
VIGIA,9262,3992,2023,1
VISEU,3887,2381,2023,1
VITORIA DO XINGU,3016,1568,2023,1
XINGUARA,32132,15437,2023,1
AGUA BRANCA,1178,385,2023,1
AGUIAR,1449,855,2023,1
ALAGOA GRANDE,7156,3860,2023,1
ALAGOA NOVA,5475,2268,2023,1
ALAGOINHA,3623,1849,2023,1
ALCANTIL,944,289,2023,1
ALGODAO DE JANDAIRA,501,125,2023,1
ALHANDRA,6873,2283,2023,1
AMPARO,436,183,2023,1
APARECIDA,2362,1205,2023,1
ARACAGI,5465,3278,2023,1
ARARA,2488,902,2023,1
ARARUNA,4601,2281,2023,1
AREIA,6638,2842,2023,1
AREIA DE BARAUNAS,343,171,2023,1
AREIAL,1538,503,2023,1
AROEIRAS,3219,1414,2023,1
ASSUNCAO,664,212,2023,1
BAIA DA TRAICAO,1882,1037,2023,1
BANANEIRAS,6211,2757,2023,1
BARAUNA,772,243,2023,1
BARRA DE SANTA ROSA,2778,937,2023,1
BARRA DE SANTANA,1544,629,2023,1
BARRA DE SAO MIGUEL,781,243,2023,1
BAYEUX,34257,13117,2023,1
BELEM,4724,2085,2023,1
BELEM DO BREJO DO CRUZ,1278,747,2023,1
BERNARDINO BATISTA,525,297,2023,1
BOA VENTURA,1322,819,2023,1
BOA VISTA,2147,790,2023,1
BOM JESUS,621,310,2023,1
BOM SUCESSO,1441,1047,2023,1
BONITO DE SANTA FE,2622,1502,2023,1
BOQUEIRAO,5572,2328,2023,1
BORBOREMA,1125,539,2023,1
BREJO DO CRUZ,4463,2432,2023,1
BREJO DOS SANTOS,1773,1171,2023,1
CAAPORA,4600,1333,2023,1
CABACEIRAS,1473,496,2023,1
CABEDELO,29254,7334,2023,1
CACHOEIRA DOS INDIOS,2482,1413,2023,1
CACIMBA DE AREIA,837,496,2023,1
CACIMBA DE DENTRO,3167,1358,2023,1
CACIMBAS,1326,743,2023,1
CAICARA,1598,909,2023,1
CAJAZEIRAS,36597,15276,2023,1
CAJAZEIRINHAS,756,406,2023,1
CALDAS BRANDAO,1790,945,2023,1
CAMALAU,1107,459,2023,1
CAMPINA GRANDE,209158,64759,2023,1
CAPIM,1473,567,2023,1
CARAUBAS,572,203,2023,1
CARRAPATEIRA,703,452,2023,1
CASSERENGUE,1231,320,2023,1
CATINGUEIRA,847,425,2023,1
CATOLE DO ROCHA,15737,8040,2023,1
CATURITE,1660,640,2023,1
CONCEICAO,5756,3145,2023,1
CONDADO,1818,932,2023,1
CONDE,8212,3565,2023,1
CONGO,1127,473,2023,1
COREMAS,5786,3684,2023,1
COXIXOLA,459,174,2023,1
CRUZ DO ESPIRITO SANTO,4872,2767,2023,1
CUBATI,1399,599,2023,1
CUITE,4188,1700,2023,1
CUITE DE MAMANGUAPE,1663,867,2023,1
CUITEGI,1839,817,2023,1
CURRAL DE CIMA,1416,805,2023,1
CURRAL VELHO,521,350,2023,1
DAMIAO,754,180,2023,1
DESTERRO,2478,1128,2023,1
DIAMANTE,1601,1003,2023,1
DONA INES,2169,1084,2023,1
DUAS ESTRADAS,913,441,2023,1
EMAS,579,312,2023,1
ESPERANCA,11913,4654,2023,1
FAGUNDES,2860,1616,2023,1
FREI MARTINHO,374,189,2023,1
GADO BRAVO,1349,503,2023,1
GUARABIRA,26433,10166,2023,1
GURINHEM,3487,1952,2023,1
GURJAO,698,296,2023,1
IBIARA,1579,982,2023,1
IGARACY,1860,1262,2023,1
IMACULADA,1471,655,2023,1
INGA,6171,3177,2023,1
ITABAIANA,8704,3606,2023,1
ITAPORANGA,9621,5244,2023,1
ITAPOROROCA,6255,3087,2023,1
ITATUBA,2338,1313,2023,1
JACARAU,4123,2036,2023,1
JERICO,2343,1490,2023,1
JOAO PESSOA,441404,121251,2023,1
JUAREZ TAVORA,2319,1198,2023,1
JUAZEIRINHO,3667,1247,2023,1
JUNCO DO SERIDO,1291,370,2023,1
JURIPIRANGA,1834,609,2023,1
JURU,1435,782,2023,1
LAGOA,1146,709,2023,1
LAGOA DE DENTRO,2217,1061,2023,1
LAGOA SECA,9552,4166,2023,1
LASTRO,961,649,2023,1
LIVRAMENTO,1245,553,2023,1
LOGRADOURO,650,358,2023,1
LUCENA,3541,1717,2023,1
MAE D'AGUA,703,392,2023,1
MALTA,1567,805,2023,1
MAMANGUAPE,18112,7782,2023,1
MANAIRA,1365,739,2023,1
MARCACAO,1630,746,2023,1
MARI,6239,3188,2023,1
MARIZOPOLIS,1750,863,2023,1
MASSARANDUBA,3550,1868,2023,1
MATARACA,1914,941,2023,1
MATINHAS,970,426,2023,1
MATO GROSSO,1015,521,2023,1
MATUREIA,1653,798,2023,1
MOGEIRO,3586,2188,2023,1
MONTADAS,1354,370,2023,1
MONTE HOREBE,1154,627,2023,1
MONTEIRO,12084,5123,2023,1
MULUNGU,2292,1325,2023,1
NATUBA,740,333,2023,1
NAZAREZINHO,1672,901,2023,1
NOVA FLORESTA,1349,548,2023,1
NOVA OLINDA,1638,1092,2023,1
NOVA PALMEIRA,762,260,2023,1
OLHO D'AGUA,1298,684,2023,1
OLIVEDOS,949,283,2023,1
OURO VELHO,626,245,2023,1
PARARI,449,243,2023,1
PASSAGEM,693,323,2023,1
PATOS,57486,23589,2023,1
PAULISTA,4004,2051,2023,1
PEDRA BRANCA,879,582,2023,1
PEDRA LAVRADA,1357,529,2023,1
PEDRAS DE FOGO,9054,2490,2023,1
PEDRO REGIS,1097,629,2023,1
